time, galvanic skin response,
4131999, 153,
4132091, 152,
4132184, 153,
4132276, 153,
4132368, 151,
4132460, 152,
4132550, 152,
4132642, 153,
4132734, 155,
4132827, 153,
4132919, 154,
4133011, 154,
4133101, 154,
4133193, 156,
4133285, 155,
4133378, 156,
4133470, 155,
4133562, 154,
4133654, 155,
4133744, 155,
4133836, 154,
4133928, 157,
4134021, 170,
4134113, 154,
4134205, 154,
4134297, 154,
4134387, 154,
4134479, 155,
4134572, 156,
4134664, 155,
4134756, 155,
4134848, 157,
4134938, 155,
4135030, 154,
4135122, 155,
4135215, 155,
4135307, 155,
4135399, 154,
4135491, 155,
4135581, 155,
4135673, 154,
4135766, 155,
4135858, 153,
4135950, 155,
4136042, 154,
4136134, 156,
4136224, 154,
4136316, 154,
4136409, 154,
4136501, 156,
4136593, 155,
4136685, 156,
4136775, 156,
4136867, 156,
4136960, 154,
4137052, 154,
4137144, 153,
4137236, 154,
4137328, 155,
4137418, 154,
4137510, 153,
4137603, 153,
4137695, 154,
4137787, 155,
4137879, 155,
4137969, 155,
4138061, 155,
4138153, 156,
4138246, 157,
4138338, 158,
4138430, 157,
4138522, 158,
4138612, 158,
4138704, 159,
4138797, 159,
4138889, 159,
4138981, 159,
4139073, 159,
4139163, 159,
4139255, 159,
4139347, 159,
4139440, 160,
4139532, 160,
4139624, 160,
4139716, 160,
4139806, 159,
4139898, 159,
4139991, 160,
4140083, 160,
4140175, 159,
4140267, 160,
4140359, 161,
4140449, 159,
4140541, 159,
4140634, 159,
4140726, 159,
4140818, 157,
4140910, 158,
4141000, 157,
4141092, 159,
4141185, 157,
4141277, 157,
4141369, 158,
4141461, 157,
4141553, 155,
4141643, 156,
4141735, 156,
4141828, 156,
4141920, 158,
4142012, 156,
4142104, 155,
4142196, 155,
4142286, 154,
4142379, 154,
4142471, 154,
4142563, 155,
4142655, 155,
4142747, 154,
4142837, 155,
4142929, 157,
4143022, 156,
4143114, 156,
4143206, 155,
4143298, 156,
4143390, 156,
4143480, 170,
4143572, 155,
4143665, 155,
4143757, 155,
4143849, 155,
4143941, 153,
4144033, 156,
4144123, 155,
4144216, 156,
4144308, 155,
4144400, 157,
4144492, 155,
4144584, 154,
4144674, 154,
4144766, 155,
4144859, 153,
4144951, 154,
4145043, 156,
4145135, 157,
4145227, 156,
4145317, 155,
4145410, 153,
4145502, 155,
4145594, 154,
4145686, 153,
4145778, 153,
4145870, 152,
4145960, 152,
4146053, 152,
4146145, 151,
4146237, 151,
4146329, 152,
4146421, 151,
4146511, 150,
4146604, 150,
4146696, 152,
4146788, 150,
4146880, 152,
4146972, 150,
4147064, 151,
4147154, 151,
4147247, 150,
4147339, 151,
4147431, 153,
4147523, 152,
4147615, 153,
4147707, 154,
4147798, 153,
4147890, 155,
4147982, 155,
4148074, 154,
4148166, 155,
4148258, 154,
4148348, 156,
4148441, 155,
4148533, 154,
4148625, 153,
4148717, 151,
4148809, 151,
4148901, 154,
4148992, 154,
4149084, 154,
4149176, 155,
4149268, 154,
4149360, 154,
4149452, 152,
4149542, 153,
4149635, 152,
4149727, 153,
4149819, 152,
4149911, 149,
4150003, 150,
4150095, 149,
4150185, 149,
4150278, 151,
4150370, 149,
4150462, 150,
4150554, 148,
4150646, 147,
4150738, 148,
4150829, 148,
4150921, 148,
4151013, 150,
4151105, 149,
4151197, 151,
4151289, 148,
4151379, 148,
4151472, 148,
4151564, 148,
4151656, 147,
4151748, 150,
4151840, 150,
4151932, 149,
4152023, 149,
4152115, 149,
4152207, 148,
4152299, 148,
4152391, 147,
4152483, 150,
4152576, 149,
4152666, 149,
4152758, 148,
4152850, 148,
4152942, 163,
4153034, 149,
4153126, 148,
4153219, 149,
4153309, 148,
4153401, 147,
4153493, 148,
4153585, 147,
4153677, 147,
4153769, 147,
4153860, 148,
4153952, 148,
4154044, 147,
4154136, 148,
4154228, 148,
4154320, 147,
4154413, 147,
4154503, 148,
4154595, 148,
4154687, 148,
4154779, 148,
4154871, 148,
4154963, 148,
4155056, 150,
4155146, 150,
4155238, 151,
4155330, 152,
4155422, 151,
4155514, 151,
4155607, 151,
4155697, 150,
4155789, 151,
4155881, 152,
4155973, 152,
4156065, 151,
4156157, 153,
4156250, 152,
4156340, 152,
4156432, 151,
4156524, 153,
4156616, 152,
4156708, 160,
4156801, 150,
4156893, 152,
4156983, 152,
4157075, 155,
4157167, 156,
4157259, 157,
4157351, 158,
4157444, 156,
4157534, 158,
4157626, 157,
4157718, 157,
4157810, 158,
4157902, 158,
4157995, 159,
4158087, 157,
4158177, 157,
4158269, 157,
4158361, 154,
4158453, 153,
4158545, 152,
4158638, 153,
4158730, 150,
4158820, 150,
4158912, 150,
4159004, 149,
4159096, 148,
4159188, 149,
4159281, 152,
4159371, 153,
4159463, 155,
4159555, 154,
4159647, 154,
4159739, 153,
4159832, 155,
4159924, 154,
4160014, 154,
4160106, 151,
4160198, 153,
4160290, 148,
4160382, 148,
4160475, 146,
4160567, 157,
4160657, 146,
4160749, 147,
4160841, 148,
4160933, 147,
4161026, 146,
4161118, 148,
4161208, 147,
4161300, 146,
4161392, 147,
4161484, 147,
4161576, 148,
4161669, 148,
4161761, 147,
4161851, 148,
4161943, 146,
4162035, 148,
4162127, 148,
4162220, 149,
4162312, 149,
4162402, 149,
4162494, 147,
4162586, 148,
4162678, 147,
4162770, 149,
4162863, 148,
4162955, 148,
4163045, 151,
4163137, 151,
4163229, 151,
4163321, 152,
4163414, 153,
4163506, 156,
4163598, 158,
4163688, 156,
4163780, 158,
4163872, 159,
4163964, 157,
4164057, 158,
4164149, 157,
4164239, 160,
4164331, 157,
4164423, 159,
4164515, 158,
4164608, 158,
4164700, 157,
4164792, 157,
4164882, 157,
4164974, 158,
4165066, 157,
4165158, 158,
4165251, 158,
4165343, 158,
4165433, 157,
4165525, 157,
4165617, 156,
4165709, 157,
4165801, 155,
4165894, 157,
4165986, 157,
4166076, 158,
4166168, 174,
4166260, 157,
4166352, 156,
4166445, 157,
4166537, 156,
4166629, 156,
4166719, 155,
4166811, 156,
4166903, 155,
4166995, 155,
4167088, 154,
4167180, 154,
4167270, 153,
4167362, 155,
4167454, 152,
4167546, 153,
4167639, 152,
4167731, 150,
4167823, 149,
4167913, 149,
4168005, 148,
4168097, 148,
4168189, 148,
4168282, 150,
4168374, 148,
4168466, 149,
4168556, 146,
4168648, 146,
4168740, 145,
4168833, 146,
4168925, 148,
4169017, 152,
4169107, 151,
4169199, 151,
4169291, 150,
4169383, 151,
4169476, 152,
4169568, 153,
4169660, 153,
4169750, 154,
4169842, 156,
4169934, 156,
4170027, 153,
4170119, 151,
4170211, 154,
4170301, 152,
4170393, 152,
4170485, 152,
4170577, 154,
4170670, 154,
4170762, 152,
4170854, 150,
4170944, 150,
4171036, 151,
4171128, 150,
4171220, 151,
4171313, 152,
4171405, 153,
4171497, 151,
4171587, 150,
4171679, 150,
4171771, 151,
4171864, 151,
4171956, 153,
4172048, 153,
4172138, 154,
4172230, 153,
4172322, 154,
4172414, 154,
4172507, 155,
4172599, 154,
4172691, 155,
4172781, 153,
4172873, 154,
4172965, 154,
4173058, 155,
4173150, 153,
4173242, 153,
4173334, 151,
4173424, 151,
4173516, 149,
4173608, 149,
4173701, 148,
4173793, 151,
4173885, 152,
4173975, 153,
4174067, 154,
4174159, 154,
4174252, 154,
4174344, 154,
4174436, 153,
4174528, 155,
4174618, 154,
4174710, 155,
4174802, 154,
4174895, 154,
4174987, 156,
4175079, 154,
4175171, 155,
4175261, 155,
4175353, 155,
4175446, 156,
4175538, 156,
4175630, 173,
4175722, 154,
4175812, 155,
4175904, 155,
4175996, 155,
4176089, 155,
4176181, 155,
4176273, 155,
4176365, 155,
4176455, 156,
4176547, 157,
4176640, 156,
4176732, 157,
4176824, 155,
4176916, 157,
4177006, 156,
4177098, 156,
4177190, 155,
4177283, 156,
4177375, 156,
4177467, 158,
4177559, 156,
4177649, 155,
4177741, 156,
4177833, 156,
4177926, 156,
4178018, 156,
4178110, 156,
4178202, 157,
4178292, 155,
4178384, 156,
4178477, 156,
4178569, 154,
4178661, 155,
4178753, 156,
4178843, 155,
4178935, 155,
4179027, 153,
4179120, 155,
4179212, 155,
4179304, 155,
4179396, 160,
4179486, 155,
4179578, 154,
4179671, 154,
4179763, 155,
4179855, 155,
4179947, 155,
4180039, 157,
4180129, 155,
4180221, 155,
4180314, 154,
4180406, 154,
4180498, 155,
4180590, 155,
4180680, 156,
4180772, 156,
4180865, 155,
4180957, 155,
4181049, 156,
4181141, 156,
4181233, 156,
4181323, 156,
4181415, 156,
4181508, 157,
4181600, 157,
4181692, 158,
4181784, 159,
4181874, 159,
4181966, 159,
4182059, 159,
4182151, 158,
4182243, 155,
4182335, 154,
4182427, 156,
4182517, 156,
4182609, 157,
4182702, 156,
4182794, 157,
4182886, 153,
4182978, 153,
4183070, 153,
4183160, 155,
4183252, 174,
4183345, 154,
4183437, 153,
4183529, 154,
4183621, 154,
4183711, 156,
4183803, 156,
4183896, 158,
4183988, 157,
4184080, 159,
4184172, 158,
4184264, 158,
4184354, 157,
4184446, 156,
4184539, 157,
4184631, 157,
4184723, 155,
4184815, 157,
4184905, 159,
4184997, 158,
4185090, 172,
4185182, 155,
4185274, 155,
4185366, 155,
4185458, 153,
4185548, 155,
4185640, 155,
4185733, 154,
4185825, 154,
4185917, 156,
4186009, 156,
4186101, 157,
4186191, 155,
4186284, 152,
4186376, 153,
4186468, 157,
4186560, 156,
4186652, 157,
4186742, 158,
4186834, 157,
4186927, 157,
4187019, 157,
4187111, 157,
4187203, 158,
4187295, 158,
4187385, 157,
4187478, 157,
4187570, 159,
4187662, 158,
4187754, 159,
4187846, 157,
4187938, 157,
4188028, 158,
4188121, 159,
4188213, 157,
4188305, 157,
4188397, 158,
4188489, 158,
4188579, 157,
4188672, 157,
4188764, 156,
4188856, 166,
4188948, 156,
4189040, 157,
4189132, 156,
4189222, 157,
4189315, 158,
4189407, 156,
4189499, 156,
4189591, 157,
4189683, 156,
4189775, 157,
4189865, 155,
4189958, 156,
4190050, 154,
4190142, 154,
4190234, 154,
4190326, 155,
4190416, 155,
4190509, 156,
4190601, 156,
4190693, 156,
4190785, 157,
4190877, 154,
4190969, 154,
4191059, 154,
4191152, 154,
4191244, 154,
4191336, 154,
4191428, 154,
4191520, 155,
4191612, 153,
4191703, 154,
4191795, 153,
4191887, 153,
4191979, 155,
4192071, 153,
4192163, 155,
4192253, 154,
4192346, 154,
4192438, 153,
4192530, 155,
4192622, 156,
4192714, 157,
4192806, 157,
4192897, 158,
4192989, 157,
4193081, 159,
4193173, 158,
4193265, 158,
4193357, 159,
4193449, 158,
4193540, 159,
4193632, 158,
4193724, 157,
4193816, 158,
4193908, 158,
4194000, 158,
4194091, 159,
4194183, 158,
4194275, 158,
4194367, 158,
4194459, 158,
4194551, 159,
4194643, 158,
4194734, 158,
4194826, 157,
4194918, 158,
4195010, 158,
4195102, 158,
4195194, 158,
4195287, 157,
4195377, 158,
4195469, 158,
4195561, 157,
4195653, 159,
4195745, 157,
4195837, 157,
4195928, 157,
4196020, 157,
4196112, 157,
4196204, 157,
4196296, 157,
4196388, 157,
4196481, 157,
4196571, 156,
4196663, 155,
4196755, 156,
4196847, 156,
4196939, 157,
4197031, 156,
4197124, 156,
4197214, 156,
4197306, 156,
4197398, 156,
4197490, 155,
4197582, 156,
4197675, 156,
4197767, 158,
4197857, 157,
4197949, 157,
4198041, 157,
4198133, 155,
4198225, 157,
4198318, 176,
4198408, 158,
4198500, 159,
4198592, 157,
4198684, 155,
4198776, 158,
4198868, 156,
4198961, 155,
4199051, 154,
4199143, 156,
4199235, 155,
4199327, 156,
4199419, 155,
4199512, 154,
4199602, 155,
4199694, 156,
4199786, 156,
4199878, 158,
4199970, 158,
4200062, 158,
4200155, 155,
4200245, 154,
4200337, 151,
4200429, 151,
4200521, 149,
4200613, 150,
4200706, 150,
4200798, 152,
4200888, 148,
4200980, 149,
4201072, 149,
4201164, 150,
4201256, 148,
4201349, 153,
4201439, 153,
4201531, 157,
4201623, 156,
4201715, 154,
4201807, 155,
4201900, 155,
4201992, 155,
4202082, 155,
4202174, 156,
4202266, 157,
4202358, 156,
4202450, 157,
4202543, 155,
4202633, 155,
4202725, 154,
4202817, 155,
4202909, 156,
4203001, 155,
4203094, 154,
4203186, 155,
4203276, 153,
4203368, 154,
4203460, 154,
4203552, 154,
4203644, 154,
4203737, 156,
4203829, 153,
4203919, 153,
4204011, 152,
4204103, 153,
4204195, 150,
4204288, 150,
4204380, 151,
4204470, 152,
4204562, 151,
4204654, 153,
4204746, 152,
4204838, 152,
4204931, 151,
4205023, 152,
4205113, 152,
4205205, 153,
4205297, 151,
4205389, 152,
4205481, 151,
4205574, 153,
4205664, 151,
4205756, 152,
4205848, 152,
4205940, 152,
4206032, 151,
4206125, 154,
4206217, 155,
4206307, 157,
4206399, 156,
4206491, 156,
4206583, 156,
4206675, 156,
4206768, 156,
4206860, 156,
4206950, 156,
4207042, 156,
4207134, 158,
4207226, 158,
4207319, 158,
4207411, 159,
4207501, 158,
4207593, 158,
4207685, 157,
4207777, 176,
4207869, 158,
4207962, 158,
4208054, 158,
4208144, 159,
4208236, 157,
4208328, 159,
4208420, 158,
4208513, 156,
4208605, 154,
4208697, 155,
4208787, 153,
4208879, 154,
4208971, 155,
4209063, 155,
4209156, 154,
4209248, 152,
4209340, 152,
4209430, 152,
4209522, 153,
4209614, 156,
4209707, 156,
4209799, 156,
4209891, 158,
4209981, 158,
4210073, 158,
4210165, 158,
4210257, 157,
4210350, 158,
4210442, 157,
4210534, 157,
4210624, 156,
4210716, 156,
4210808, 156,
4210900, 156,
4210993, 156,
4211085, 156,
4211177, 155,
4211267, 157,
4211359, 155,
4211451, 154,
4211544, 158,
4211636, 154,
4211728, 154,
4211818, 154,
4211910, 153,
4212002, 154,
4212094, 154,
4212187, 151,
4212279, 154,
4212371, 154,
4212461, 155,
4212553, 152,
4212645, 151,
4212738, 151,
4212830, 152,
4212922, 153,
4213012, 152,
4213104, 153,
4213196, 153,
4213288, 153,
4213381, 153,
4213473, 154,
4213565, 153,
4213655, 152,
4213747, 151,
4213839, 153,
4213932, 154,
4214024, 151,
4214116, 153,
4214208, 153,
4214298, 152,
4214390, 154,
4214482, 153,
4214575, 154,
4214667, 153,
4214759, 153,
4214851, 152,
4214941, 153,
4215033, 152,
4215126, 154,
4215218, 154,
4215310, 156,
4215402, 153,
4215492, 155,
4215584, 153,
4215676, 151,
4215769, 150,
4215861, 149,
4215953, 150,
4216045, 151,
4216135, 151,
4216227, 151,
4216320, 151,
4216412, 150,
4216504, 149,
4216596, 151,
4216688, 150,
4216778, 150,
4216870, 150,
4216963, 149,
4217055, 149,
4217147, 149,
4217239, 169,
4217329, 150,
4217421, 149,
4217513, 152,
4217606, 148,
4217698, 148,
4217790, 150,
4217882, 150,
4217972, 150,
4218064, 150,
4218157, 152,
4218249, 153,
4218341, 151,
4218433, 151,
4218525, 151,
4218615, 152,
4218707, 152,
4218800, 153,
4218892, 154,
4218984, 153,
4219076, 154,
4219168, 155,
4219258, 156,
4219351, 154,
4219443, 154,
4219535, 156,
4219627, 156,
4219719, 154,
4219809, 156,
4219901, 156,
4219994, 155,
4220086, 153,
4220178, 153,
4220270, 153,
4220362, 155,
4220452, 157,
4220545, 155,
4220637, 154,
4220729, 154,
4220821, 152,
4220913, 152,
4221005, 162,
4221095, 154,
4221188, 156,
4221280, 155,
4221372, 154,
4221464, 156,
4221556, 159,
4221646, 158,
4221739, 158,
4221831, 157,
4221923, 159,
4222015, 159,
4222107, 161,
4222199, 158,
4222289, 160,
4222382, 159,
4222474, 158,
4222566, 159,
4222658, 158,
4222750, 158,
4222842, 160,
4222932, 158,
4223025, 158,
4223117, 157,
4223209, 158,
4223301, 157,
4223393, 159,
4223483, 156,
4223576, 157,
4223668, 157,
4223760, 158,
4223852, 157,
4223944, 158,
4224036, 156,
4224126, 156,
4224219, 158,
4224311, 159,
4224403, 155,
4224495, 156,
4224587, 156,
4224679, 156,
4224770, 155,
4224862, 155,
4224954, 154,
4225046, 155,
4225138, 156,
4225230, 156,
4225320, 156,
4225413, 154,
4225505, 153,
4225597, 155,
4225689, 156,
4225781, 157,
4225873, 154,
4225964, 154,
4226056, 154,
4226148, 156,
4226240, 157,
4226332, 156,
4226424, 157,
4226516, 158,
4226607, 157,
4226699, 157,
4226791, 158,
4226883, 159,
4226975, 158,
4227067, 157,
4227158, 157,
4227250, 159,
4227342, 158,
4227434, 158,
4227526, 157,
4227618, 157,
4227710, 157,
4227801, 160,
4227893, 158,
4227985, 160,
4228077, 159,
4228169, 160,
4228261, 158,
4228352, 159,
4228444, 157,
4228536, 158,
4228628, 158,
4228720, 158,
4228812, 158,
4228904, 156,
4228995, 158,
4229087, 157,
4229179, 157,
4229271, 159,
4229363, 157,
4229455, 158,
4229548, 157,
4229638, 159,
4229730, 156,
4229822, 155,
4229914, 153,
4230006, 156,
4230098, 154,
4230189, 154,
4230281, 155,
4230373, 156,
4230465, 168,
4230557, 153,
4230649, 153,
4230742, 154,
4230832, 154,
4230924, 154,
4231016, 155,
4231108, 155,
4231200, 154,
4231292, 153,
4231385, 153,
4231475, 154,
4231567, 153,
4231659, 153,
4231751, 154,
4231843, 153,
4231936, 152,
4232026, 152,
4232118, 151,
4232210, 153,
4232302, 152,
4232394, 153,
4232486, 153,
4232579, 154,
4232669, 152,
4232761, 152,
4232853, 153,
4232945, 153,
4233037, 152,
4233129, 152,
4233222, 154,
4233312, 154,
4233404, 154,
4233496, 155,
4233588, 154,
4233680, 153,
4233773, 153,
4233863, 154,
4233955, 153,
4234047, 154,
4234139, 153,
4234231, 152,
4234323, 152,
4234416, 154,
4234506, 153,
4234598, 155,
4234690, 155,
4234782, 156,
4234874, 153,
4234967, 151,
4235059, 151,
4235149, 152,
4235241, 152,
4235333, 153,
4235425, 154,
4235517, 155,
4235610, 151,
4235702, 151,
4235792, 153,
4235884, 153,
4235976, 151,
4236068, 153,
4236161, 153,
4236253, 151,
4236343, 150,
4236435, 152,
4236527, 152,
4236619, 154,
4236711, 154,
4236804, 155,
4236896, 156,
4236986, 154,
4237078, 153,
4237170, 154,
4237262, 156,
4237355, 154,
4237447, 155,
4237539, 157,
4237629, 157,
4237721, 154,
4237813, 153,
4237905, 156,
4237998, 156,
4238090, 158,
4238180, 156,
4238272, 159,
4238364, 156,
4238456, 154,
4238548, 152,
4238641, 155,
4238733, 154,
4238823, 153,
4238915, 154,
4239007, 155,
4239099, 155,
4239192, 154,
4239284, 153,
4239376, 155,
4239466, 154,
4239558, 154,
4239650, 152,
4239742, 154,
4239835, 154,
4239927, 176,
4240019, 157,
4240109, 158,
4240201, 157,
4240293, 159,
4240386, 158,
4240478, 161,
4240570, 160,
4240660, 159,
4240752, 160,
4240844, 161,
4240936, 162,
4241029, 163,
4241121, 162,
4241213, 163,
4241303, 161,
4241395, 162,
4241487, 164,
4241580, 163,
4241672, 163,
4241764, 163,
4241854, 162,
4241946, 163,
4242038, 162,
4242130, 164,
4242223, 164,
4242315, 164,
4242407, 164,
4242497, 164,
4242589, 166,
4242681, 164,
4242774, 164,
4242866, 164,
4242958, 164,
4243050, 165,
4243140, 163,
4243232, 164,
4243324, 166,
4243417, 165,
4243509, 164,
4243601, 164,
4243691, 165,
4243783, 164,
4243875, 162,
4243968, 163,
4244060, 164,
4244152, 165,
4244244, 162,
4244334, 162,
4244426, 162,
4244518, 160,
4244611, 161,
4244703, 163,
4244795, 164,
4244885, 164,
4244977, 163,
4245069, 164,
4245161, 161,
4245254, 162,
4245346, 164,
4245438, 165,
4245528, 164,
4245620, 163,
4245712, 161,
4245805, 162,
4245897, 161,
4245989, 162,
4246081, 162,
4246171, 163,
4246263, 162,
4246355, 160,
4246448, 162,
4246540, 160,
4246632, 160,
4246722, 160,
4246814, 162,
4246906, 163,
4246999, 163,
4247091, 161,
4247183, 162,
4247275, 163,
4247365, 162,
4247457, 163,
4247549, 163,
4247642, 162,
4247734, 161,
4247826, 162,
4247918, 162,
4248008, 163,
4248100, 160,
4248193, 161,
4248285, 161,
4248377, 158,
4248469, 158,
4248559, 158,
4248651, 158,
4248743, 158,
4248836, 158,
4248928, 159,
4249020, 160,
4249112, 160,
4249202, 159,
4249294, 159,
4249387, 179,
4249479, 159,
4249571, 161,
4249663, 160,
4249755, 160,
4249845, 160,
4249937, 157,
4250030, 158,
4250122, 158,
4250214, 160,
4250306, 158,
4250398, 160,
4250488, 160,
4250580, 160,
4250673, 158,
4250765, 157,
4250857, 160,
4250949, 161,
4251039, 162,
4251131, 161,
4251224, 161,
4251316, 161,
4251408, 157,
4251500, 158,
4251592, 158,
4251682, 159,
4251774, 162,
4251867, 161,
4251959, 161,
4252051, 163,
4252143, 161,
4252235, 162,
4252325, 161,
4252418, 162,
4252510, 161,
4252602, 162,
4252694, 162,
4252786, 163,
4252876, 162,
4252968, 163,
4253061, 163,
4253153, 177,
4253245, 163,
4253337, 164,
4253429, 161,
4253519, 163,
4253612, 163,
4253704, 163,
4253796, 164,
4253888, 162,
4253980, 163,
4254072, 163,
4254162, 163,
4254255, 162,
4254347, 162,
4254439, 163,
4254531, 163,
4254623, 163,
4254713, 162,
4254806, 162,
4254898, 161,
4254990, 161,
4255082, 162,
4255174, 162,
4255266, 161,
4255356, 161,
4255449, 162,
4255541, 164,
4255633, 161,
4255725, 160,
4255817, 161,
4255909, 162,
4256000, 162,
4256092, 163,
4256184, 164,
4256276, 163,
4256368, 162,
4256460, 163,
4256550, 161,
4256643, 163,
4256735, 163,
4256827, 163,
4256919, 163,
4257011, 163,
4257103, 163,
4257193, 165,
4257286, 164,
4257378, 164,
4257470, 164,
4257562, 165,
4257654, 164,
4257746, 163,
4257837, 162,
4257929, 164,
4258021, 163,
4258113, 164,
4258205, 163,
4258297, 162,
4258387, 162,
4258480, 161,
4258572, 162,
4258664, 163,
4258756, 164,
4258848, 164,
4258940, 162,
4259031, 164,
4259123, 163,
4259215, 161,
4259307, 162,
4259399, 163,
4259491, 163,
4259584, 163,
4259674, 162,
4259766, 165,
4259858, 161,
4259950, 163,
4260042, 163,
4260134, 164,
4260225, 162,
4260317, 161,
4260409, 160,
4260501, 163,
4260593, 161,
4260685, 162,
4260777, 162,
4260868, 161,
4260960, 161,
4261052, 162,
4261144, 160,
4261236, 161,
4261328, 162,
4261421, 161,
4261511, 161,
4261603, 161,
4261695, 162,
4261787, 159,
4261879, 159,
4261971, 161,
4262062, 160,
4262154, 159,
4262246, 158,
4262338, 159,
4262430, 158,
4262522, 159,
4262615, 178,
4262705, 160,
4262797, 158,
4262889, 158,
4262981, 157,
4263073, 158,
4263165, 158,
4263256, 157,
4263348, 158,
4263440, 160,
4263532, 158,
4263624, 158,
4263716, 159,
4263809, 159,
4263899, 158,
4263991, 160,
4264083, 159,
4264175, 161,
4264267, 161,
4264359, 161,
4264452, 160,
4264542, 161,
4264634, 161,
4264726, 162,
4264818, 160,
4264910, 163,
4265003, 162,
4265093, 162,
4265185, 161,
4265277, 160,
4265369, 159,
4265461, 161,
4265553, 162,
4265646, 162,
4265736, 162,
4265828, 160,
4265920, 160,
4266012, 159,
4266104, 159,
4266196, 159,
4266289, 160,
4266379, 161,
4266471, 162,
4266563, 159,
4266655, 159,
4266747, 158,
4266840, 158,
4266930, 160,
4267022, 159,
4267114, 160,
4267206, 160,
4267298, 160,
4267390, 157,
4267483, 159,
4267573, 158,
4267665, 159,
4267757, 157,
4267849, 159,
4267941, 158,
4268034, 158,
4268126, 158,
4268216, 158,
4268308, 157,
4268400, 159,
4268492, 160,
4268584, 160,
4268677, 160,
4268767, 159,
4268859, 159,
4268951, 161,
4269043, 160,
4269135, 161,
4269228, 160,
4269320, 161,
4269410, 160,
4269502, 159,
4269594, 160,
4269686, 160,
4269778, 160,
4269871, 164,
4269963, 161,
4270053, 162,
4270145, 160,
4270237, 159,
4270329, 158,
4270422, 161,
4270514, 160,
4270606, 160,
4270696, 160,
4270788, 160,
4270880, 159,
4270972, 159,
4271065, 160,
4271157, 161,
4271247, 162,
4271339, 161,
4271431, 162,
4271523, 161,
4271616, 159,
4271708, 161,
4271800, 160,
4271890, 160,
4271982, 160,
4272074, 177,
4272166, 159,
4272259, 158,
4272351, 158,
4272443, 157,
4272533, 158,
4272625, 158,
4272717, 157,
4272809, 156,
4272902, 156,
4272994, 158,
4273084, 156,
4273176, 156,
4273268, 156,
4273360, 156,
4273453, 156,
4273545, 159,
4273637, 157,
4273727, 158,
4273819, 158,
4273911, 158,
4274003, 158,
4274096, 159,
4274188, 160,
4274278, 160,
4274370, 162,
4274462, 160,
4274554, 159,
4274647, 160,
4274739, 161,
4274831, 159,
4274921, 159,
4275013, 160,
4275105, 160,
4275197, 161,
4275290, 159,
4275382, 161,
4275474, 160,
4275564, 160,
4275656, 160,
4275748, 160,
4275841, 162,
4275933, 161,
4276025, 158,
4276117, 161,
4276207, 160,
4276299, 160,
4276391, 160,
4276484, 161,
4276576, 160,
4276668, 158,
4276758, 156,
4276850, 157,
4276942, 158,
4277035, 158,
4277127, 157,
4277219, 158,
4277311, 158,
4277401, 157,
4277493, 157,
4277585, 157,
4277678, 157,
4277770, 157,
4277862, 157,
4277954, 158,
4278044, 160,
4278136, 159,
4278228, 157,
4278321, 158,
4278413, 157,
4278505, 157,
4278595, 158,
4278687, 161,
4278779, 161,
4278872, 159,
4278964, 158,
4279056, 159,
4279148, 161,
4279238, 162,
4279330, 162,
4279422, 161,
4279515, 161,
4279607, 161,
4279699, 161,
4279791, 162,
4279881, 162,
4279973, 162,
4280066, 163,
4280158, 164,
4280250, 163,
4280342, 162,
4280432, 161,
4280524, 163,
4280616, 163,
4280709, 164,
4280801, 163,
4280893, 163,
4280985, 163,
4281075, 163,
4281167, 162,
4281260, 162,
4281352, 162,
4281444, 164,
4281536, 183,
4281628, 162,
4281718, 162,
4281810, 162,
4281903, 161,
4281995, 163,
4282087, 163,
4282179, 162,
4282269, 160,
4282361, 162,
4282454, 162,
4282546, 160,
4282638, 162,
4282730, 161,
4282822, 161,
4282912, 160,
4283004, 161,
4283097, 161,
4283189, 161,
4283281, 160,
4283373, 157,
4283465, 159,
4283555, 159,
4283648, 160,
4283740, 160,
4283832, 161,
4283924, 158,
4284016, 158,
4284106, 158,
4284198, 158,
4284291, 158,
4284383, 159,
4284475, 160,
4284567, 160,
4284659, 158,
4284749, 159,
4284841, 159,
4284934, 160,
4285026, 160,
4285118, 161,
4285210, 160,
4285302, 174,
4285392, 160,
4285485, 161,
4285577, 161,
4285669, 161,
4285761, 161,
4285853, 162,
4285943, 160,
4286035, 162,
4286128, 160,
4286220, 160,
4286312, 160,
4286404, 161,
4286496, 160,
4286586, 162,
4286679, 160,
4286771, 160,
4286863, 160,
4286955, 161,
4287047, 160,
4287139, 162,
4287229, 162,
4287322, 161,
4287414, 160,
4287506, 160,
4287598, 158,
4287690, 159,
4287780, 157,
4287873, 159,
4287965, 160,
4288057, 160,
4288149, 157,
4288241, 157,
4288333, 159,
4288423, 158,
4288516, 159,
4288608, 159,
4288700, 158,
4288792, 157,
4288884, 158,
4288976, 159,
4289067, 157,
4289159, 156,
4289251, 156,
4289343, 157,
4289435, 158,
4289527, 157,
4289617, 154,
4289710, 157,
4289802, 156,
4289894, 155,
4289986, 157,
4290078, 159,
4290170, 159,
4290260, 161,
4290353, 160,
4290445, 161,
4290537, 160,
4290629, 162,
4290721, 162,
4290813, 162,
4290904, 163,
4290996, 161,
4291088, 161,
4291180, 162,
4291272, 162,
4291364, 162,
4291454, 162,
4291547, 163,
4291639, 162,
4291731, 162,
4291823, 161,
4291915, 164,
4292007, 162,
4292098, 162,
4292190, 162,
4292282, 163,
4292374, 164,
4292466, 163,
